1319,Heb Pharmacy 229,6607 S Interstate 35,Austin,TRAVIS
1320,Heb Pharmacy 230,14087 Oconnor Rd,San Antonio,BEXAR
1321,Heb Pharmacy 231,1004 N Texas Ave,Weslaco,HIDALGO
1322,Heb Pharmacy 233,1616 N Alabama Rd,Wharton,WHARTON
1323,Heb Pharmacy 235,9255 Fm 471 West,San Antonio,BEXAR
1324,Heb Pharmacy 236,1434 W Wells Branch Pkwy,Pflugerville,TRAVIS
1325,Heb Pharmacy 237,1101 S Interstate 35,Georgetown,WILLIAMSON
1326,Heb Pharmacy 238,201 S 15th St,Corsicana,NAVARRO
1327,HEB Pharmacy 24,11521 North Fm 620,Austin,TRAVIS
1328,Heb Pharmacy 243,641 E Hopkins St,San Marcos,HAYS
1329,HEB Pharmacy 25,925 10th St,Floresville,WILSON
1330,Heb Pharmacy 253,3500 Leopard St,Corpus Christi,NUECES
1331,Heb Pharmacy 255,4801 San Dario,Laredo,WEBB
1332,Heb Pharmacy 26,3524 S New Braunfels,San Antonio,BEXAR
1333,Heb Pharmacy 262,5601 Bandera Rd,San Antonio,BEXAR
1334,Heb Pharmacy 263,1628 Central Blvd,Brownsville,CAMERON
1335,Heb Pharmacy 265,170 E Whitestone Blvd,Cedar Park,WILLIAMSON
1336,Heb Pharmacy 269,10710 Research Blvd,Austin,TRAVIS
1337,Heb Pharmacy 270,5425 S Padre Island,Corpus Christi,NUECES
1338,HEB Pharmacy 28,2955 Gulf Fwy S,League City,GALVESTON
1339,HEB Pharmacy 29,701 S Capital Of Texas Hwy Ste D470,Austin,TRAVIS
1340,Heb Pharmacy 291,613 S Exp Hwy 83,Harlingen,CAMERON
1341,Heb Pharmacy 292,2700 7th St,Bay City,MATAGORDA
1342,Heb Pharmacy 294,6580 Fm 78,San Antonio,BEXAR
1343,Heb Pharmacy 31,12860 N Highway 183,Austin,WILLIAMSON
1344,Heb Pharmacy 332,2950 Southmost Rd,Brownsville,CAMERON
1345,Heb Pharmacy 333,101 E Goodnight Ave,Aransas Pass,SAN PATRICIO
1346,Heb Pharmacy 334,3601 Pecan Blvd,McAllen,HIDALGO
1347,HEB Pharmacy 34,3750 Gattis School Rd,Round Rock,WILLIAMSON
1348,Heb Pharmacy 351,103 W Elm St,Edna,JACKSON
1349,Heb Pharmacy 372,1955 Nacogdoches Rd,San Antonio,BEXAR
1350,Heb Pharmacy 373,16900 N Fm 620,Round Rock,WILLIAMSON
1351,HEB Pharmacy 38,901 W Expressway 83,San Juan,HIDALGO
1352,Heb Pharmacy 380,651 S Walnut,New Braunfels,COMAL
1353,Heb Pharmacy 381,601 Indian Trl,Harker Heights,BELL
1354,HEB Pharmacy 382,3325 W Wadley Ave,Midland,MIDLAND
1355,Heb Pharmacy 384,6030 Montgomery,San Antonio,BEXAR
1356,Heb Pharmacy 385,300 W Olmos Dr,San Antonio,BEXAR
1357,Heb Pharmacy 387,3801 E 42nd St,Odessa,ECTOR
1358,Heb Pharmacy 388,6001 W Parmer Lane,Austin,TRAVIS
1359,Heb Pharmacy 389,6000 West Ave,San Antonio,BEXAR
1360,HEB Pharmacy 39,2509 N Main,Belton,BELL
1361,Heb Pharmacy 395,12777 W Interstate 10,San Antonio,BEXAR
1362,Heb Pharmacy 397,18140 San Pedro Ave,San Antonio,BEXAR
1363,Heb Pharmacy 398,2929 Thousand Oaks Dr,San Antonio,BEXAR
1364,Heb Pharmacy 401,409 E Kleberg,Kingsville,KLEBERG
1365,Heb Pharmacy 403,1207 E Main St,Gatesville,CORYELL
1366,Heb Pharmacy 404,12400 Hwy 71 West,Austin,TRAVIS
1367,HEB Pharmacy 411,219 W Oaklawn Rd,Pleasanton,ATASCOSA
1368,Heb Pharmacy 412,100 E Houston St,Beeville,BEE
1369,Heb Pharmacy 413,3133 South Alameda,Corpus Christi,NUECES
1370,Heb Pharmacy 414,2508 S Day St,Brenham,WASHINGTON
1371,Heb Pharmacy 415,17460 Ih 35 N,Schertz,GUADALUPE
1372,Heb Pharmacy 416,450 E Travis St,La Grange,FAYETTE
1373,Heb Pharmacy 418,200 Veterans Blvd,Del Rio,VAL VERDE
1374,Heb Pharmacy 419,2135 E Main,Eagle Pass,MAVERICK
1375,Heb Pharmacy 421,1211 Hwy 83e,Alamo,HIDALGO
1376,Heb Pharmacy 423,1301 Wooded Acres Dr,Waco,MCLENNAN
1377,Heb Pharmacy 424,609 19th St,Hondo,MEDINA
1378,Heb Pharmacy 425,1000 E 41st Street,Austin,TRAVIS
1379,Heb Pharmacy 426,800 N Hwy 77,Waxahachie,ELLIS
1380,Heb Pharmacy 427,735 Se Military Dr,San Antonio,BEXAR
1381,Heb Pharmacy 428,6900 Brodie Ln,Austin,TRAVIS
1382,HEB Pharmacy 431,2700 W Freddy Gonzalez Dr,Edinburg,HIDALGO
1383,Heb Pharmacy 433,105 S Boundary St,Burnet,BURNET
1384,Heb Pharmacy 434,101 Calhoun Plz,Port Lavaca,CALHOUN
1385,Heb Pharmacy 441,227 E Main St,Uvalde,UVALDE
1386,Heb Pharmacy 444,3323 Se Military Dr,San Antonio,BEXAR
1387,Heb Pharmacy 445,403 S Colorado St,Lockhart,CALDWELL
1388,Heb Pharmacy 446,2155 Paredes Line Rd,Brownsville,CAMERON
1389,HEB Pharmacy 448,2206 W Palma Vista,Mission,HIDALGO
1390,Heb Pharmacy 449,7811 Mcpherson Rd,Laredo,WEBB
1391,Heb Pharmacy 45,2400 S Congress Ave,Austin,TRAVIS
1392,Heb Pharmacy 451,7301 North Fm 620,Austin,TRAVIS
1393,Heb Pharmacy 455,200 W Hopkins St,San Marcos,HAYS
1394,Heb Pharmacy 462,3033 S Port Ave,Corpus Christi,NUECES
1395,Heb Pharmacy 463,1150 N Fm 1604 W,San Antonio,BEXAR
1396,Heb Pharmacy 465,2701 E 7th St,Austin,TRAVIS
1397,Heb Pharmacy 466,108 N Rosillo St,San Antonio,BEXAR
1398,Heb Pharmacy 467,701 E Milam St,Mexia,LIMESTONE
1399,Heb Pharmacy 473,6210 Fairmont Pkwy,Pasadena,HARRIS
1400,Heb Pharmacy 474,4724 Highway 6,Missouri City,FORT BEND
1401,Heb Pharmacy 475,1080 Highway 290 E,Elgin,BASTROP
1402,HEB Pharmacy 476,500 Canyon Ridge Dr,Austin,TRAVIS
1403,HEB Pharmacy 477,15300 Ih 35 S,Buda,HAYS
1404,HEB Pharmacy 479,201 Fm 685,Pflugerville,TRAVIS
1405,Heb Pharmacy 48,3015 North Dowlen Rd,Beaumont,JEFFERSON
1406,HEB Pharmacy 480,9900 Wurzbach Rd,San Antonio,BEXAR
1407,Heb Pharmacy 485,310 N Westgate Dr,Weslaco,HIDALGO
1408,Heb Pharmacy 487,4500 Fm 2338,Georgetown,WILLIAMSON
1409,HEB Pharmacy 488,1600 Wildcat Dr,Portland,SAN PATRICIO
1410,HEB Pharmacy 489,2250 Boca Chica Blvd,Brownsville,CAMERON
1411,HEB Pharmacy 492,1550 Fry Rd,Houston,HARRIS
1412,HEB Pharmacy 494,10660 Culebra Rd,San Antonio,BEXAR
1413,HEB Pharmacy 495,603 Louis Henna Blvd,Round Rock,WILLIAMSON
1414,HEB Pharmacy 497,1621 S Mason Rd,Katy,HARRIS
1415,HEB Pharmacy 498,7405 Fm 1960 E,Humble,HARRIS
1416,Heb Pharmacy 51,2000 S Gregg St,Big Spring,HOWARD
1417,HEB Pharmacy 52,3301 Sherwood Way,San Angelo,TOM GREEN
1418,HEB Pharmacy 54,9828 Blackhawk Blvd,Houston,HARRIS
1419,Heb Pharmacy 540,3111 Woodridge Ste 500,Houston,HARRIS
1420,HEB Pharmacy 541,10100 Beechnut,Houston,HARRIS
1421,Heb Pharmacy 543,1900 Texas Ave S,College Station,BRAZOS
1422,HEB Pharmacy 544,725 E Villa Maria,Bryan,BRAZOS
1423,HEB Pharmacy 551,11815 Westheimer,Houston,HARRIS
1424,HEB Pharmacy 553,4955 Highway 6 N,Houston,HARRIS
1425,HEB Pharmacy 554,1505 E Rio Grande,Victoria,VICTORIA
1426,Heb Pharmacy 555,910 Kitty Hawk Rd,Universal City,BEXAR
1427,Heb Pharmacy 556,2118 Fredericksburg Rd,San Antonio,BEXAR
1428,HEB Pharmacy 557,801 Ih 35 N,Waco,MCLENNAN
1429,Heb Pharmacy 558,701 W Parkwood Ave,Friendswood,GALVESTON
1430,Heb Pharmacy 561,407 S Adams St,Fredericksburg,GILLESPIE
1431,Heb Pharmacy 562,1409 Highway 35 N,Rockport,ARANSAS
1432,HEB Pharmacy 563,19900 Southwest Frwy,Sugar Land,FORT BEND
1433,HEB Pharmacy 564,130 Sawdust Rd,Spring,MONTGOMERY
1434,HEB Pharmacy 566,24165 W Interstate 10 Ste 300,San Antonio,BEXAR
1435,Heb Pharmacy 567,999 E Basse Rd,San Antonio,BEXAR
1436,HEB Pharmacy 568,12018 Perrin Beitel Rd,San Antonio,BEXAR
1437,HEB Pharmacy 57,1145 Waldron Rd,Corpus Christi,NUECES
1438,Heb Pharmacy 570,210 W Del Mar Blvd,Laredo,WEBB
1439,Heb Pharmacy 571,200 E Griffin Pkwy,Mission,HIDALGO
1440,HEB Pharmacy 574,28520 State Highway 249,Tomball,HARRIS
1441,HEB Pharmacy 576,7310 Louetta,Houston,HARRIS
1442,HEB Pharmacy 577,10251 Kempwood Dr,Houston,HARRIS
1443,HEB Pharmacy 579,9595 Six Pines Rd,Spring,MONTGOMERY
1444,HEB Pharmacy 580,2800 E Whitestone,Cedar Park,WILLIAMSON
1445,HEB Pharmacy 581,2511 Trimmier Rd,Killeen,BELL
1446,Heb Pharmacy 582,104 Hasler St,Bastrop,BASTROP
1447,HEB Pharmacy 583,9100 Woodway Dr,Waco,MCLENNAN
1448,HEB Pharmacy 584,306 N Mechanic St,El Campo,WHARTON
1449,HEB Pharmacy 585,1520 Austin Hwy,San Antonio,BEXAR
1450,Heb Pharmacy 586,2314 S Zapata Hwy,Laredo,WEBB
1451,HEB Pharmacy 589,4800 Highway 365,Port Arthur,JEFFERSON
1452,HEB Pharmacy 590,901 Trenton Rd,McAllen,HIDALGO
1453,HEB Pharmacy 591,1700 E Palm Valley Blvd,Round Rock,WILLIAMSON
1454,HEB Pharmacy 592,651 N. Us Hwy 183,Leander,WILLIAMSON
1455,HEB Pharmacy 593,100 Carlos G. Parker,Taylor,WILLIAMSON
1456,HEB Pharmacy 594,10777 Kuykendahl Rd,Spring,MONTGOMERY
1457,Heb Pharmacy 595,2108 North Frazier,Conroe,MONTGOMERY
1458,HEB Pharmacy 596,6711 South Fry Rd,Katy,FORT BEND
1459,HEB Pharmacy 599,5225 Buffalo Speedway,Houston,HARRIS
1460,HEB Pharmacy 6,2150 W Washington St,Stephenville,ERATH
1461,HEB Pharmacy 610,2121 Fm 2920 Rd,Spring,HARRIS
1462,HEB Pharmacy 611,598 E Hwy Us 290,Dripping Springs,HAYS
1463,HEB Pharmacy 612,14414 Us Hwy 87 West,La Vernia,WILSON
1464,Heb Pharmacy 613,8231 Marbach Rd,San Antonio,BEXAR
1465,HEB Pharmacy 614,12680 W Lake Houston Parkway,Houston,HARRIS
1466,HEB Pharmacy 615,25675 Nelson Way,Katy,FORT BEND
1467,Heb Pharmacy 618,5910 Babcock Rd,San Antonio,BEXAR
1468,Heb Pharmacy 619,949 William D Fitch Pkwy,College Station,BRAZOS
1469,HEB Pharmacy 620,225 South Ih 35,Pearsall,FRIO
1470,HEB Pharmacy 621,420 W Bandera,Boerne,KENDALL
1471,HEB Pharmacy 622,20725 Hwy 46 West,Spring Branch,COMAL
1472,HEB Pharmacy 623,9238 N Loop 1604 W,San Antonio,BEXAR
1473,HEB Pharmacy 626,1095 West Business Hwy 77,San Benito,CAMERON
1474,HEB Pharmacy 627,530 Hwy 6,Sugar Land,FORT BEND
1475,HEB Pharmacy 63,2805 Business Center Dr.,Pearland,BRAZORIA
1476,HEB Pharmacy 630,1701 W Alabama St,Houston,HARRIS
1477,HEB Pharmacy 631,3804 Us Hwy 377,Granbury,HOOD
1478,HEB Pharmacy 638,3601 Fm 1488 Rd,Conroe,MONTGOMERY
1479,HEB Pharmacy 639,1801 East 51st St,Austin,TRAVIS
1480,HEB Pharmacy 64,3801 N 19th St,Waco,MCLENNAN
1481,Heb Pharmacy 641,1841 Church St,Gonzales,GONZALES
1482,Heb Pharmacy 642,1300 S Cage Blvd,Pharr,HIDALGO
1483,Heb Pharmacy 643,4444 Kostoryz Rd,Corpus Christi,NUECES
1484,Heb Pharmacy 644,1609 N Texas Ave,Bryan,BRAZOS
1485,Heb Pharmacy 647,8300 Floyd Curl Dr Ste 105,San Antonio,BEXAR
1486,Heb Pharmacy 655,313 Sidney Baker Drive S,Kerrville,KERR
1487,Heb Pharmacy 656,28550 Highway 290,Cypress,HARRIS
1488,Heb Pharmacy 657,9503 Jones Rd,Houston,HARRIS
1489,Heb Pharmacy 658,23635 Wilderness Oak,San Antonio,BEXAR
1490,Heb Pharmacy 659,14028 North Us 183,Austin,TRAVIS
1491,Heb Pharmacy 660,3575 West Davis St,Conroe,MONTGOMERY
1492,Heb Pharmacy 662,3502 Palmer Highway,Texas City,GALVESTON
1493,Heb Pharmacy 668,2990 E Hwy 190,Copperas Cove,CORYELL
1494,Heb Pharmacy 671,2030 N 1st St,Carrizo Springs,DIMMIT
1495,Heb Pharmacy 672,1821 South Valley Mills Dr,Waco,MCLENNAN
1496,Heb Pharmacy 673,250 University Blvd,Round Rock,WILLIAMSON
1497,Heb Pharmacy 674,120 E Mile 3 Rd,Mission,HIDALGO
1498,Heb Pharmacy 675,2710 Pearland Pkwy,Pearland,BRAZORIA
1499,Heb Pharmacy 677,512 East Edinburg Ave,Elsa,HIDALGO
1500,HEB Pharmacy 678,302 Valley Hi Dr,San Antonio,BEXAR
1501,HEB Pharmacy 679,600 W Henderson St,Cleburne,JOHNSON
1502,HEB Pharmacy 68,5800 W Slaughter Ln,Austin,TRAVIS
1503,HEB Pharmacy 686,26500 Kuykendahl Rd,Tomball,HARRIS
1504,HEB Pharmacy 687,5895 San Felipe St,Houston,HARRIS
1505,Heb Pharmacy 69,5313 Saratoga Blvd,Corpus Christi,NUECES
1506,Heb Pharmacy 692,3590 College St,Beaumont,JEFFERSON
1507,HEB Pharmacy 693,107 N Sunset Strip St,Kenedy,KARNES
1508,HEB Pharmacy 694,2965 N Interstate 35,New Braunfels,COMAL
1509,HEB Pharmacy 696,5000 Gattis School Rd,Hutto,WILLIAMSON
1510,HEB Pharmacy 697,2755 E League City Pkwy,League City,GALVESTON
1511,HEB Pharmacy 698,14100 Spring Cypress Rd,Cypress,HARRIS
1512,Heb Pharmacy 699,1601 Nogalitos St,San Antonio,BEXAR
1513,Heb Pharmacy 70,1345 Barrow,Abilene,TAYLOR
1514,HEB Pharmacy 700,540 W 5th Street,Odessa,ECTOR
1515,HEB Pharmacy 702,200 W Expressway 83,McAllen,HIDALGO
1516,HEB Pharmacy 705,3540 Rayford Rd,Spring,MONTGOMERY
1517,HEB Pharmacy 707,97 Oyster Creek Dr,Lake Jackson,BRAZORIA
1518,HEB Pharmacy 708,14501 Ranch Road 12,Wimberley,HAYS
1519,HEB Pharmacy 709,9722 Fry Rd,Cypress,HARRIS
1520,Heb Pharmacy 71,1314 W Adams,Temple,BELL
1521,HEB Pharmacy 710,8801 South Congress Ave,Austin,TRAVIS
1522,HEB Pharmacy 711,2501 W University Blvd,Odessa,ECTOR
1523,HEB Pharmacy 712,909 E Broadway St,Cuero,DE WITT
1524,HEB Pharmacy 713,3501 Clear Lake City Blvd,Houston,HARRIS
1525,HEB Pharmacy 714,2000 Ranch Road 620 S Ste A,Austin,TRAVIS
1526,HEB Pharmacy 715,4701 East Blvd,Deer Park,HARRIS
1527,HEB Pharmacy 716,1340 E Court St,Seguin,GUADALUPE
1528,HEB Pharmacy 717,5407 Andrews Hwy,Midland,MIDLAND
1529,HEB Pharmacy 720,4517 Kingwood Dr,Kingwood,HARRIS
1530,HEB Pharmacy 721,1101 W. Stan Schlueter Lp,Killeen,BELL
1531,HEB Pharmacy 722,7988 Fm 1488 Rd,Magnolia,MONTGOMERY
1532,HEB Pharmacy 724,10161 W Grand Pkwy S,Richmond,FORT BEND
1533,HEB Pharmacy 725,20311 Champion Forest Dr,Spring,HARRIS
1534,HEB Pharmacy 727,23500 Berry Pkwy,Richmond,FORT BEND
1535,HEB Pharmacy 728,1702 11th St,Huntsville,WALKER
1536,HEB Pharmacy 732,17238 Bulverde Rd,San Antonio,BEXAR
1537,HEB Pharmacy 733,12125 Alamo Ranch Pkwy,San Antonio,BEXAR
1538,HEB Pharmacy 734,5502 Sherwood Way,San Angelo,TOM GREEN
1539,Heb Pharmacy 735,1503 Fm 1431,Marble Falls,BURNET
1540,HEB Pharmacy 736,4950 Fm 1463 Rd,Katy,FORT BEND
1541,HEB Pharmacy 737,2300 N Shepherd Dr,Houston,HARRIS
1542,HEB Pharmacy 738,5106 Bissonnet St,Bellaire,HARRIS
1543,HEB Pharmacy 74,1655 Highway 46 West,New Braunfels,COMAL
1544,HEB Pharmacy 741,13401 I-10 East,Baytown,CHAMBERS
1545,HEB Pharmacy 742,6430 Garth Rd,Baytown,HARRIS
1546,HEB Pharmacy 744,3663 Washington Ave Ste 100,Houston,HARRIS
1547,HEB Pharmacy 745,4955 Beechnut,Houston,HARRIS
1548,Heb Pharmacy 746,11675 Fm 2154 Rd,College Station,BRAZOS
1549,HEB Pharmacy 748,5251 Fm 2920,Spring,HARRIS
1550,HEB Pharmacy 749,9211 Fm 723,Richmond,FORT BEND
1551,Heb Pharmacy 752,100 Hudson Oaks Dr,Weatherford,PARKER
1552,HEB Pharmacy 756,6055 South Fwy,Houston,HARRIS
1553,Heb Pharmacy 757,10200 Hwy 242,Conroe,MONTGOMERY
1554,HEB Pharmacy 759,19529 Northpark Dr,Kingwood,HARRIS
1555,Heb Pharmacy 770,300 Main St,Kerrville,KERR
1556,HEB Pharmacy 771,14325 Potranco Rd,San Antonio,BEXAR
1557,Heb Pharmacy 772,4405 114th Street,Lubbock,LUBBOCK
1558,Heb Pharmacy 773,"1601 Trinity St, Bldg A, Suite 105",Austin,TRAVIS
1559,Heb Pharmacy 84,6818 S Zarzamora St,San Antonio,BEXAR
1560,HEB Pharmacy 85,10718 Potranco,San Antonio,BEXAR
1561,HEB Pharmacy 89,300 Main St,Kerrville,KERR
1562,Heb Pharmacy 91,2508 E Riverside Dr,Austin,TRAVIS
1563,HEB Pharmacy 92,6106 N. Navarro,Victoria,VICTORIA
1564,HEB Pharmacy 94,2409 East Expressway 83,Mission,HIDALGO
1565,Heb Pharmacy 95,1911 East Bob Bullock,Laredo,WEBB
1566,HEB Pharmacy 96,7025 Village Center Dr,Austin,TRAVIS
1567,HEB Pharmacy 99,10919 Louetta Rd,Houston,HARRIS
1568,Helena H. Liptakova Md Pllc,10870 Gateway Blvd N Ste B,El Paso,EL PASO
1569,Hemphill County Hospital,1020 S.4th,Canadian,HEMPHILL
1570,Henderson Health Center El Paso,721 S Mesa St,El Paso,EL PASO
1571,Hendrick Medical Center,0,Abilene,TAYLOR
1572,Hendrick Medical Center Brownwood,1501 Burnett Rd,Brownwood,BROWN
1573,Hendrick Provider Network - Abilene 1,1210 N 18th St,Abilene,TAYLOR
1574,Henrietta Pharmacy,124 N Bridge St,Henrietta,CLAY
1575,Here Or There Healthcare PLLC,1015 SANTA FE ST,Corpus Christi,NUECES
1576,Hereford Health Clinic,540 W 15th St,Hereford,DEAF SMITH
1577,Hereford Pharmacy,809 S 25 MILE AVE,Hereford,DEAF SMITH
1578,Heritage Park Surgical Hospital Llc,3601 N Calais St,Sherman,GRAYSON
1579,"Hewitt Drug, LLC",511 N Hewitt Dr Ste 1,Hewitt,MCLENNAN
1580,HICO CLINIC,104 Walnut,Hico,HAMILTON
1581,Hidalgo County Health and Human Services,1304 S 25th Ave,Edinburg,HIDALGO
1582,Hidalgo County Health and Human Services Pharr,300 W. Hall Acres Rd,Pharr,HIDALGO
1583,Hidalgo county health human service,300 East hackberry,McAllen,HIDALGO
1584,Hidalgo County Hhs Edinburg,3105 E. Richardson Road,Edinburg,HIDALGO
1585,Hidalgo County HHS Hidalgo,702 E Ramon Ayala Dr,Hidalgo,HIDALGO
1586,Hidalgo County Hhs Mission,211 N. Schuerbach Rd,Mission,HIDALGO
1587,Hidalgo County Hhs Weslaco,1901 N. Bridge Ave.,Weslaco,HIDALGO
1588,High Plains Family Medicine,104 N Bryan St,Borger,HUTCHINSON
1589,"Highland Park Emergency Center, LLC",5150 Lemmon Ave.,Dallas,DALLAS
1590,Highland Village Fire Department,1200 Highland Village Rd,Lewisville,DENTON
1591,Highrise Health Pllc Dba Vertical Healthcare,3624 Oak Lawn Avenue,Dallas,DALLAS
1592,Hill Country Allergy & Asthma,4 Lakeway Centre Court,Austin,TRAVIS
1593,Hill Country Direct Care,904 Ford St,Llano,LLANO
1594,Hill Country Memorial Hospital,1020 S State Highway 16,Fredericksburg,GILLESPIE
1595,"Hill Country Personal Care Home, LLC",116 West Fabra Lane,Boerne,KENDALL
1596,Hill Regional Hospital,101 Circle Dr,Hillsboro,HILL
1597,Hillcrest Pharmacy,1015 Hillcrest Drive Suite B,Vernon,WILBARGER
1598,Hillsboro Kidney Center,1507 Hillview Dr,Hillsboro,HILL
1599,Hillside Family Health Clinic Pa,7130 Bell St,Amarillo,RANDALL
1600,Holmsten Family & Occupational Medicine,7545 S. Braeswood,Houston,HARRIS
1601,Holy Savior Hospice,1600 Airport Fwy,Bedford,TARRANT
1602,Holy Savior Hospice and Palliative Care,3201 Cherry Ridge,San Antonio,BEXAR
1603,"Hometown Drug, Inc.",718 W Lampasas St,Ennis,ELLIS
1604,Hometown Healthcare,408 N Giraud,Cotulla,LA SALLE
1605,Hometown Healthcare - Pearsall,404 E San Marcos St,Pearsall,FRIO
1606,hometown healthcare LLC,205 North Commerce Street,Dilley,FRIO
1607,Hometown Healthcare Orange Grove,101 S Eugenia St,Orange Grove,JIM WELLS
1608,Hometown Pediatrics,1595 Lake Front Cir,Spring,MONTGOMERY
1609,Hometown Pharmacy,1201 Olive Street,Gainesville,COOKE
1610,Hondo Medical Clinic,3200 Avenue E,Hondo,MEDINA
1611,HOPE CLINIC,7001 corporate dr,Houston,HARRIS
1612,Hope Clinic - Waxahachie,411 E Jefferson St Bldg B,Waxahachie,ELLIS
1613,Hope Clinic Alief,14438 Bellaire Blvd,Houston,HARRIS
1614,Hope Clinic West,12121 Westheimer Rd,Houston,HARRIS
1615,Hope Community Medicine-Carthage,820 West Panola St.,Carthage,PANOLA
1616,Hope Community Medicine-Center,620 Tenaha St,Center,SHELBY
1617,Hope Community Medicine-San Augustine,109 E Main St,San Augustine,SAN AUGUSTINE
1618,Hope Community Medicine-Tenaha,157 Wall St,Tenaha,SHELBY
1619,Hope Kidney Clinic Lakeview,6410 Cresent Loop,Laredo,WEBB
1620,Horizon Medical Center,2813 South Mayhill Road,Denton,DENTON
1621,Hormazd Sanjana MD,2277 NWMilitary #100,San Antonio,BEXAR
1622,Hospice Austin,4107 Spicewood Springs Rd.,Austin,TRAVIS
1623,Hospice of Wichita Falls,4909 Johnson Road,Wichita Falls,WICHITA
1624,"Hospital Internist Of Texas Clinic, Pllc",2911 Medical Arts St,Austin,TRAVIS
1625,Houston Area Community Services,2150 W 18th St Ste 300,Houston,HARRIS
1626,Houston Community Health Centers,424 Hahlo Street,Houston,HARRIS
1627,Houston County Family Medical Clinic,1501 E Loop 304 Ste 50,Crockett,HOUSTON
1628,Houston Fire Department Infectious Disease,1801 Smith Street,Houston,HARRIS
1629,Houston Health Department,8000 N Stadium Dr,Houston,HARRIS
1630,Houston Health Department Immunization Bureau,8000 N Stadium Dr,Houston,HARRIS
1631,Houston Methodist Baytown Hospital,0,Baytown,HARRIS
1632,Houston Methodist CC Hsptl,701 S. Fry Road,Katy,HARRIS
1633,Houston Methodist Clear Lake Hospital,0,Houston,HARRIS
1634,Houston Methodist Hospital,0,Houston,HARRIS
1635,Houston Methodist Sugar Land Hospital,0,Sugar Land,FORT BEND
1636,Houston Methodist The Woodlands Hsptl,0,Conroe,MONTGOMERY
1637,Houston Methodist West Hospital,0,Houston,HARRIS
1638,Houston Methodist Willowbrook Hospital,0,Houston,HARRIS
1639,Houston Physicians Hospital,333 N. Texas Ave,Webster,HARRIS
1640,Houston Pulmonary Medicine Associates,11920 Astoria Blvd,Houston,HARRIS
1641,Howard County Community Health Center,1300 S Gregg St,Big Spring,HOCKLEY
1642,HSE Medical Associates,10720 Barker Cypress,Cypress,HARRIS
1643,Hunt County Dialysis Center,3301 Ridgecrest Road,Greenville,HUNT
1644,Hunt Regional Medical Center,0,Greenville,HUNT
1645,Hunt Regional Medical Partners Family Practice @ Leonard,700 N Highway 78,Leonard,FANNIN
1646,Huntsville Family Medicine - Huntsville 2,123 Medical Park Ln Ste A,Huntsville,WALKER
1647,Huntsville Fire Department,1987 Veterans Memorial,Huntsville,WALKER
1648,Huntsville Memorial Hospital,110 Memorial Dr.,Huntsville,WALKER
1649,Hyland's Pharmacy,1814 Bill Mack Rd,Shamrock,WHEELER
1650,I27 Medical Center,4105 I-27,Lubbock,LUBBOCK
1651,Ibn Sina Community,5012 North Shepherd Dr,Houston,HARRIS
1652,Ibn Sina Community Clinic,15132 Old Galveston Webster,Webster,HARRIS
1653,Ibn Sina Community Medical Clinic,8455 9th Ave,Port Arthur,JEFFERSON
1654,Ibn Sina Foundation Children's Clinic,11220 S Wilcrest Dr Houston,Houston,HARRIS
1655,Ibn Sina Foundation Community Clinic,16345 S Post Oak Rd,Houston,FORT BEND
1656,iCare Emergency Center,2955 Eldorado Pkwy,Frisco,DENTON
1657,Immunize El Paso - El Paso,6292 Trowbridge Dr,El Paso,EL PASO
1658,Immunize El Paso Eastside,1580 George Dieter Dr Ste 103,El Paso,EL PASO
1659,Immunize El Paso-Downtown,513 W San Antonio Ave Ste B,El Paso,EL PASO
1660,Industrial Health Works,6201 South Cage Blvd,Pharr,HIDALGO
1661,Innate Medical Solution,749 N.Waldrip,Grand Saline,VAN ZANDT
1662,IntegriCare Pharmacy,1505 W. McDermott Dr.,Allen,COLLIN
1663,Integrity Urgent Care Athens,1115 E Tyler St,Athens,HENDERSON
1664,Internal Medicine Associates Of Houston,10970 Shadow Creek Pkwy,Pearland,BRAZORIA
1665,Internal Medicine Associates Of Plano,6124 W Parker Rd Ste 234,Plano,COLLIN
1666,Internal Medicine Associates Of Texas,7777 Forest Ln Ste C650,Dallas,DALLAS
1667,International Travel Solutions,4700 Dexter Drive,Plano,COLLIN
1668,Internist Associates of Texas,22999 HWY 59 West tower,Kingwood,HARRIS
