week,week_starting,vaccine_type,allocated_doses,pharmacyID
Week 8,2/1/21,Moderna,200,1027
Week 6,1/18/21,Moderna,100,1027
Week 13,3/8/21,Moderna,1000,1028
Week 12,3/1/21,Moderna,1000,1028
Week 11,2/22/21,Moderna,1000,1028
Week 2,12/21/20,Moderna,100,1028
Week 13,3/8/21,Johnson,200,1029
Week 5,1/11/21,Moderna,100,1029
Week 4,1/4/21,Moderna,100,1030
Week 13,3/8/21,Moderna,200,1031
Week 11,2/22/21,Moderna,100,1031
Week 2,12/21/20,Moderna,400,1031
Week 4,1/4/21,Moderna,200,1032
Week 13,3/8/21,Johnson,100,1033
Week 13,3/8/21,Moderna,100,1034
Week 4,1/4/21,Moderna,200,1034
Week 10,2/15/21,Moderna,100,1035
Week 13,3/8/21,Johnson,100,1036
Week 2,12/21/20,Moderna,500,1036
Week 2,12/21/20,Moderna,100,1037
Week 13,3/8/21,Johnson,100,1038
Week 12,3/1/21,Moderna,100,1039
Week 4,1/4/21,Moderna,300,1040
Week 13,3/8/21,Johnson,100,1041
Week 4,1/4/21,Moderna,200,1041
Week 2,12/21/20,Moderna,500,1041
Week 13,3/8/21,Johnson,100,1042
Week 4,1/4/21,Moderna,100,1042
Week 11,2/22/21,Moderna,100,1043
Week 10,2/15/21,Moderna,100,1043
Week 5,1/11/21,Moderna,100,1043
Week 13,3/8/21,Johnson,300,1044
Week 4,1/4/21,Moderna,300,1044
Week 2,12/21/20,Moderna,200,1044
Week 13,3/8/21,Moderna,100,1045
Week 13,3/8/21,Moderna,200,1046
Week 13,3/8/21,Johnson,100,1047
Week 2,12/21/20,Moderna,500,1048
Week 13,3/8/21,Johnson,300,1049
Week 12,3/1/21,Moderna,100,1049
Week 8,2/1/21,Moderna,300,1049
Week 7,1/25/21,Moderna,300,1049
Week 4,1/4/21,Moderna,100,1049
Week 9-Fed,2/8/21,Moderna,200,1050
Week 2,12/21/20,Moderna,500,1051
Week 13,3/8/21,Johnson,100,1052
Week 4,1/4/21,Moderna,100,1052
Week 13,3/8/21,Moderna,100,1053
Week 13,3/8/21,Johnson,300,1054
Week 9,2/8/21,Moderna,100,1054
Week 2,12/21/20,Moderna,300,1054
Week 13,3/8/21,Johnson,100,1055
Week 13,3/8/21,Moderna,100,1056
Week 11,2/22/21,Moderna,100,1056
Week 4,1/4/21,Moderna,100,1056
Week 13,3/8/21,Johnson,100,1057
Week 2,12/21/20,Moderna,200,1057
Week 2,12/21/20,Moderna,400,1058
Week 12,3/1/21,Moderna,200,1059
Week 2,12/21/20,Moderna,100,1059
Week 4,1/4/21,Moderna,100,1060
Week 6,1/18/21,Pfizer,975,1061
Week 13,3/8/21,Johnson,200,1062
Week 7,1/25/21,Moderna,100,1062
Week 13,3/8/21,Johnson,100,1063
Week 9-Fed,2/8/21,Moderna,100,1064
Week 12,3/1/21,Moderna,400,1065
Week 3,12/28/20,Moderna,100,1065
Week 13,3/8/21,Moderna,200,1066
Week 13,3/8/21,Johnson,1000,1067
Week 9,2/8/21,Moderna,900,1067
Week 2,12/21/20,Moderna,1000,1067
Week 12,3/1/21,Moderna,200,1068
Week 13,3/8/21,Moderna,200,1069
Week 12,3/1/21,Moderna,100,1069
Week 11,2/22/21,Moderna,100,1069
Week 10,2/15/21,Moderna,100,1069
Week 8,2/1/21,Moderna,200,1069
Week 5,1/11/21,Moderna,200,1069
Week 13,3/8/21,Johnson,100,1070
Week 13,3/8/21,Johnson,100,1071
Week 13,3/8/21,Johnson,100,1072
Week 2,12/21/20,Moderna,500,1072
Week 13,3/8/21,Johnson,100,1073
Week 7,1/25/21,Moderna,100,1074
Week 13,3/8/21,Johnson,200,1075
Week 12,3/1/21,Moderna,100,1075
Week 11,2/22/21,Moderna,100,1075
Week 9,2/8/21,Moderna,100,1075
Week 8,2/1/21,Moderna,200,1075
Week 5,1/11/21,Moderna,100,1075
Week 4,1/4/21,Moderna,300,1076
Week 12,3/1/21,Moderna,100,1077
Week 11,2/22/21,Moderna,100,1077
Week 9,2/8/21,Moderna,100,1077
Week 13,3/8/21,Johnson,100,1078
Week 12,3/1/21,Moderna,200,1078
Week 13,3/8/21,Johnson,100,1079
Week 9,2/8/21,Moderna,100,1079
Week 4,1/4/21,Moderna,100,1080
Week 12,3/1/21,Moderna,100,1081
Week 9,2/8/21,Moderna,100,1081
Week 8,2/1/21,Moderna,100,1081
Week 7,1/25/21,Moderna,100,1081
Week 13,3/8/21,Johnson,100,1082
Week 2,12/21/20,Moderna,100,1082
Week 13,3/8/21,Moderna,100,1083
Week 8,2/1/21,Moderna,100,1083
Week 7,1/25/21,Moderna,100,1083
Week 5,1/11/21,Moderna,1200,1084
Week 13,3/8/21,Johnson,100,1085
Week 6,1/18/21,Moderna,1200,1085
Week 13,3/8/21,Johnson,100,1086
Week 2,12/21/20,Moderna,500,1087
Week 13,3/8/21,Moderna,400,1088
Week 13,3/8/21,Johnson,100,1089
Week 13,3/8/21,Johnson,300,1090
Week 12,3/1/21,Moderna,100,1090
Week 11,2/22/21,Moderna,100,1090
Week 4,1/4/21,Moderna,200,1090
Week 2,12/21/20,Moderna,100,1090
Week 13,3/8/21,Moderna,300,1091
Week 4,1/4/21,Moderna,100,1091
Week 13,3/8/21,Moderna,100,1092
Week 12,3/1/21,Moderna,100,1092
Week 11,2/22/21,Moderna,100,1092
Week 8,2/1/21,Moderna,300,1092
Week 4,1/4/21,Moderna,100,1092
Week 12,3/1/21,Moderna,100,1093
Week 13,3/8/21,Johnson,100,1094
Week 2,12/21/20,Moderna,100,1095
Week 13,3/8/21,Johnson,100,1096
Week 9,2/8/21,Moderna,100,1096
Week 2,12/21/20,Moderna,100,1096
Week 13,3/8/21,Johnson,100,1097
Week 12,3/1/21,Moderna,200,1097
Week 11,2/22/21,Moderna,200,1097
Week 2,12/21/20,Moderna,100,1097
Week 13,3/8/21,Johnson,100,1098
Week 6,1/18/21,Pfizer,975,1099
Week 11,2/22/21,Moderna,100,1100
Week 13,3/8/21,Johnson,100,1101
Week 13,3/8/21,Johnson,100,1101
Week 13,3/8/21,Johnson,100,1101
Week 13,3/8/21,Johnson,100,1101
Week 13,3/8/21,Johnson,200,1101
Week 11,2/22/21,Moderna,100,1101
Week 11,2/22/21,Moderna,100,1101
Week 7,1/25/21,Moderna,100,1101
Week 4,1/4/21,Moderna,100,1101
Week 13,3/8/21,Johnson,100,1102
Week 13,3/8/21,Moderna,200,1103
Week 13,3/8/21,Johnson,100,1104
Week 13,3/8/21,Moderna,100,1105
Week 11,2/22/21,Moderna,100,1106
Week 13,3/8/21,Johnson,100,1107
Week 13,3/8/21,Johnson,100,1108
Week 13,3/8/21,Johnson,100,1109
Week 11,2/22/21,Moderna,100,1110
Week 13,3/8/21,Johnson,100,1111
Week 13,3/8/21,Johnson,200,1111
Week 11,2/22/21,Moderna,100,1111
Week 11,2/22/21,Moderna,100,1111
Week 11,2/22/21,Moderna,100,1111
Week 11,2/22/21,Moderna,100,1111
Week 7,1/25/21,Moderna,100,1111
Week 11,2/22/21,Moderna,100,1112
Week 11,2/22/21,Moderna,100,1113
Week 13,3/8/21,Johnson,100,1114
Week 11,2/22/21,Moderna,100,1114
Week 11,2/22/21,Moderna,100,1115
Week 13,3/8/21,Moderna,100,1116
Week 11,2/22/21,Moderna,100,1117
Week 13,3/8/21,Johnson,100,1118
Week 13,3/8/21,Johnson,100,1119
Week 7,1/25/21,Moderna,100,1120
Week 13,3/8/21,Johnson,100,1121
Week 13,3/8/21,Johnson,100,1122
Week 13,3/8/21,Johnson,100,1123
Week 13,3/8/21,Johnson,100,1124
Week 13,3/8/21,Johnson,100,1125
Week 10,2/15/21,Moderna,100,1126
Week 4,1/4/21,Moderna,100,1126
Week 13,3/8/21,Johnson,100,1127
Week 4,1/4/21,Moderna,200,1127
Week 13,3/8/21,Moderna,600,1128
Week 10,2/15/21,Moderna,200,1128
Week 6,1/18/21,Pfizer,975,1128
Week 2,12/21/20,Moderna,200,1128
Week 4,1/4/21,Moderna,100,1129
Week 2,12/21/20,Moderna,100,1129
Week 13,3/8/21,Moderna,100,1130
Week 11,2/22/21,Moderna,200,1130
Week 10,2/15/21,Moderna,100,1130
Week 4,1/4/21,Moderna,100,1130
Week 2,12/21/20,Moderna,100,1130
Week 13,3/8/21,Johnson,100,1131
Week 13,3/8/21,Johnson,100,1132
Week 8,2/1/21,Pfizer,7800,1132
Week 2,12/21/20,Moderna,300,1132
Week 10,2/15/21,Moderna,100,1133
Week 3,12/28/20,Moderna,100,1133
Week 2,12/21/20,Moderna,1800,1133
Week 13,3/8/21,Moderna,200,1134
Week 12,3/1/21,Moderna,100,1134
Week 13,3/8/21,Johnson,200,1135
Week 11,2/22/21,Moderna,100,1135
Week 9,2/8/21,Moderna,100,1135
Week 7,1/25/21,Moderna,100,1135
Week 13,3/8/21,Moderna,200,1136
Week 11,2/22/21,Moderna,100,1136
Week 10,2/15/21,Moderna,100,1136
Week 9,2/8/21,Moderna,200,1136
Week 2,12/21/20,Moderna,100,1136
Week 13,3/8/21,Moderna,100,1137
Week 9,2/8/21,Moderna,100,1137
Week 8,2/1/21,Moderna,200,1137
Week 2,12/21/20,Moderna,100,1137
Week 13,3/8/21,Johnson,100,1138
Week 11,2/22/21,Moderna,200,1138
Week 9,2/8/21,Moderna,200,1138
Week 8,2/1/21,Moderna,200,1138
Week 13,3/8/21,Johnson,100,1139
Week 12,3/1/21,Moderna,100,1140
Week 11,2/22/21,Moderna,200,1140
Week 9,2/8/21,Moderna,200,1140
Week 8,2/1/21,Moderna,1000,1140
Week 12,3/1/21,Moderna,100,1141
Week 10,2/15/21,Moderna,200,1141
Week 7,1/25/21,Moderna,100,1141
Week 6,1/18/21,Moderna,100,1141
Week 12,3/1/21,Moderna,100,1142
Week 6,1/18/21,Moderna,100,1142
Week 9-Fed,2/8/21,Moderna,600,1143
Week 4,1/4/21,Moderna,200,1144
Week 13,3/8/21,Johnson,100,1145
Week 12,3/1/21,Moderna,200,1146
Week 13,3/8/21,Johnson,100,1147
Week 4,1/4/21,Moderna,200,1147
Week 2,12/21/20,Moderna,200,1148
Week 13,3/8/21,Johnson,300,1149
Week 11,2/22/21,Moderna,400,1149
Week 2,12/21/20,Moderna,100,1149
Week 4,1/4/21,Moderna,100,1150
Week 4,1/4/21,Moderna,100,1151
Week 13,3/8/21,Johnson,100,1152
Week 13,3/8/21,Moderna,100,1153
Week 8,2/1/21,Moderna,300,1153
Week 7,1/25/21,Moderna,100,1153
Week 13,3/8/21,Johnson,100,1154
Week 13,3/8/21,Johnson,100,1155
Week 11,2/22/21,Moderna,100,1156
Week 10,2/15/21,Moderna,200,1157
Week 7,1/25/21,Moderna,100,1157
Week 5,1/11/21,Moderna,100,1158
Week 11,2/22/21,Moderna,100,1159
Week 9,2/8/21,Moderna,100,1159
Week 8,2/1/21,Moderna,100,1159
Week 7,1/25/21,Moderna,100,1160
Week 8,2/1/21,Moderna,200,1161
Week 4,1/4/21,Moderna,100,1161
Week 2,12/21/20,Moderna,500,1162
Week 13,3/8/21,Johnson,100,1163
Week 13,3/8/21,Moderna,100,1164
Week 13,3/8/21,Johnson,100,1165
Week 2,12/21/20,Moderna,500,1165
Week 13,3/8/21,Moderna,100,1166
Week 4,1/4/21,Moderna,100,1167
Week 13,3/8/21,Moderna,100,1168
Week 4,1/4/21,Moderna,200,1169
Week 4,1/4/21,Moderna,100,1170
Week 12,3/1/21,Moderna,100,1171
Week 13,3/8/21,Johnson,100,1172
Week 11,2/22/21,Moderna,300,1172
Week 8,2/1/21,Moderna,300,1172
Week 13,3/8/21,Johnson,300,1173
Week 2,12/21/20,Moderna,200,1173
Week 13,3/8/21,Johnson,100,1174
Week 2,12/21/20,Moderna,100,1174
Week 2,12/21/20,Moderna,500,1175
Week 3,12/28/20,Moderna,100,1176
Week 2,12/21/20,Moderna,100,1176
Week 13,3/8/21,Moderna,100,1177
Week 12,3/1/21,Moderna,100,1177
Week 13,3/8/21,Moderna,100,1178
Week 13,3/8/21,Johnson,100,1179
Week 13,3/8/21,Johnson,100,1180
Week 8,2/1/21,Moderna,100,1181
Week 2,12/21/20,Moderna,1000,1182
Week 12,3/1/21,Moderna,100,1183
Week 13,3/8/21,Moderna,1000,1184
Week 11,2/22/21,Moderna,500,1184
Week 7,1/25/21,Moderna,100,1184
Week 13,3/8/21,Johnson,100,1185
Week 13,3/8/21,Johnson,100,1186
Week 11,2/22/21,Moderna,100,1186
Week 2,12/21/20,Moderna,2100,1187
Week 13,3/8/21,Johnson,200,1188
Week 4,1/4/21,Moderna,100,1188
Week 13,3/8/21,Johnson,100,1189
Week 4,1/4/21,Moderna,100,1189
Week 11,2/22/21,Moderna,300,1190
Week 10,2/15/21,Moderna,400,1190
Week 9,2/8/21,Moderna,200,1190
Week 7,1/25/21,Moderna,200,1190
Week 13,3/8/21,Moderna,1500,1191
Week 12,3/1/21,Moderna,1500,1191
Week 11,2/22/21,Moderna,1500,1191
Week 10,2/15/21,Moderna,500,1191
Week 9,2/8/21,Moderna,500,1191
Week 8,2/1/21,Moderna,1500,1191
Week 2,12/21/20,Moderna,700,1192
Week 13,3/8/21,Moderna,500,1193
Week 12,3/1/21,Moderna,500,1193
Week 11,2/22/21,Moderna,500,1193
Week 10,2/15/21,Moderna,500,1193
Week 9,2/8/21,Moderna,1000,1193
Week 8,2/1/21,Moderna,500,1193
Week 9-Fed,2/8/21,Moderna,100,1194
Week 13,3/8/21,Johnson,1000,1195
Week 12,3/1/21,Moderna,1000,1195
Week 11,2/22/21,Moderna,100,1195
Week 9,2/8/21,Moderna,400,1195
Week 3,12/28/20,Moderna,400,1195
Week 13,3/8/21,Johnson,100,1196
Week 13,3/8/21,Johnson,100,1197
Week 13,3/8/21,Moderna,200,1198
Week 13,3/8/21,Johnson,100,1199
Week 11,2/22/21,Moderna,100,1199
Week 3,12/28/20,Moderna,100,1199
Week 4,1/4/21,Moderna,100,1200
Week 4,1/4/21,Moderna,100,1201
Week 2,12/21/20,Moderna,100,1202
Week 13,3/8/21,Moderna,1000,1203
Week 12,3/1/21,Moderna,1000,1203
Week 11,2/22/21,Moderna,1000,1203
Week 9,2/8/21,Moderna,400,1203
Week 8,2/1/21,Moderna,5000,1203
Week 2,12/21/20,Moderna,800,1203
Week 8,2/1/21,Moderna,200,1204
Week 6,1/18/21,Moderna,100,1204
Week 9,2/8/21,Moderna,500,1205
Week 8,2/1/21,Moderna,300,1205
Week 6,1/18/21,Moderna,100,1206
Week 13,3/8/21,Moderna,200,1207
Week 13,3/8/21,Johnson,100,1208
Week 13,3/8/21,Moderna,200,1209
Week 11,2/22/21,Moderna,200,1209
Week 3,12/28/20,Moderna,400,1209
Week 2,12/21/20,Moderna,100,1210
Week 13,3/8/21,Johnson,400,1211
Week 11,2/22/21,Moderna,200,1211
Week 9,2/8/21,Moderna,100,1211
Week 6,1/18/21,Moderna,200,1211
Week 2,12/21/20,Moderna,200,1211
Week 13,3/8/21,Moderna,100,1212
Week 13,3/8/21,Johnson,100,1213
Week 12,3/1/21,Moderna,100,1213
Week 11,2/22/21,Moderna,200,1213
Week 8,2/1/21,Moderna,200,1213
Week 4,1/4/21,Moderna,100,1213
Week 13,3/8/21,Johnson,200,1214
Week 10,2/15/21,Moderna,200,1214
Week 2,12/21/20,Moderna,100,1214
Week 13,3/8/21,Johnson,100,1215
Week 7,1/25/21,Moderna,100,1216
Week 3,12/28/20,Moderna,800,1216
Week 13,3/8/21,Johnson,100,1217
Week 4,1/4/21,Moderna,100,1218
Week 13,3/8/21,Johnson,300,1219
Week 11,2/22/21,Moderna,200,1219
Week 3,12/28/20,Moderna,200,1220
Week 13,3/8/21,Pfizer,42120,1221
Week 13,3/8/21,Johnson,13000,1221
Week 12,3/1/21,Pfizer,42120,1221
Week 11,2/22/21,Pfizer,42120,1221
Week 5,1/11/21,Moderna,8000,1221
Week 4,1/4/21,Moderna,300,1222
Week 2,12/21/20,Moderna,100,1222
Week 10,2/15/21,Moderna,200,1223
Week 2,12/21/20,Moderna,400,1223
Week 13,3/8/21,Moderna,100,1224
Week 11,2/22/21,Moderna,100,1224
Week 7,1/25/21,Moderna,100,1224
Week 7,1/25/21,Moderna,100,1225
Week 5,1/11/21,Moderna,100,1225
Week 9-Fed,2/8/21,Moderna,200,1226
Week 5,1/11/21,Moderna,200,1227
Week 2,12/21/20,Moderna,400,1227
Week 13,3/8/21,Johnson,100,1228
Week 5,1/11/21,Moderna,100,1228
Week 13,3/8/21,Moderna,300,1229
Week 5,1/11/21,Moderna,200,1229
Week 3,12/28/20,Moderna,800,1229
Week 13,3/8/21,Johnson,1000,1230
Week 5,1/11/21,Moderna,200,1230
Week 3,12/28/20,Moderna,1100,1230
Week 1,12/14/20,Pfizer,1950,1230
Week 13,3/8/21,Johnson,100,1231
Week 3,12/28/20,Moderna,100,1231
Week 13,3/8/21,Moderna,100,1232
Week 5,1/11/21,Moderna,200,1232
Week 4,1/4/21,Moderna,100,1232
Week 1,12/14/20,Pfizer,975,1232
Week 2,12/21/20,Moderna,800,1233
Week 13,3/8/21,Moderna,9000,1234
Week 12,3/1/21,Moderna,9000,1234
Week 11,2/22/21,Moderna,9000,1234
Week 10,2/15/21,Moderna,9000,1234
Week 9,2/8/21,Moderna,9000,1234
Week 8,2/1/21,Moderna,9000,1234
Week 7,1/25/21,Moderna,9000,1234
Week 6,1/18/21,Moderna,9000,1234
Week 4,1/4/21,Moderna,3000,1234
Week 2,12/21/20,Moderna,3000,1234
Week 13,3/8/21,Johnson,100,1235
Week 13,3/8/21,Moderna,100,1236
Week 12,3/1/21,Moderna,100,1236
Week 8,2/1/21,Moderna,200,1236
Week 2,12/21/20,Moderna,100,1236
Week 12,3/1/21,Moderna,100,1237
Week 13,3/8/21,Johnson,100,1238
Week 13,3/8/21,Johnson,100,1239
Week 12,3/1/21,Moderna,100,1240
Week 4,1/4/21,Moderna,100,1240
Week 13,3/8/21,Moderna,200,1241
Week 12,3/1/21,Moderna,200,1241
Week 4,1/4/21,Moderna,500,1241
Week 13,3/8/21,Johnson,100,1242
Week 12,3/1/21,Moderna,100,1242
Week 8,2/1/21,Moderna,100,1243
Week 4,1/4/21,Moderna,100,1243
Week 13,3/8/21,Moderna,300,1244
Week 11,2/22/21,Moderna,300,1244
Week 10,2/15/21,Moderna,300,1244
Week 12,3/1/21,Moderna,100,1245
Week 4,1/4/21,Moderna,100,1245
Week 13,3/8/21,Johnson,100,1246
Week 13,3/8/21,Johnson,100,1247
Week 11,2/22/21,Moderna,300,1247
Week 9,2/8/21,Moderna,100,1247
Week 8,2/1/21,Moderna,200,1247
Week 6,1/18/21,Moderna,100,1247
Week 13,3/8/21,Moderna,100,1248
Week 13,3/8/21,Johnson,100,1249
Week 5,1/11/21,Moderna,100,1250
Week 2,12/21/20,Moderna,200,1251
Week 13,3/8/21,Johnson,100,1252
Week 2,12/21/20,Moderna,200,1253
Week 13,3/8/21,Johnson,100,1254
Week 13,3/8/21,Johnson,100,1254
Week 13,3/8/21,Johnson,100,1254
Week 13,3/8/21,Johnson,100,1254
Week 13,3/8/21,Johnson,100,1254
Week 13,3/8/21,Johnson,100,1254
Week 4,1/4/21,Moderna,200,1254
Week 2,12/21/20,Moderna,200,1254
Week 2,12/21/20,Moderna,100,1254
Week 2,12/21/20,Moderna,100,1254
Week 2,12/21/20,Moderna,200,1254
Week 2,12/21/20,Moderna,100,1254
Week 2,12/21/20,Moderna,100,1254
Week 2,12/21/20,Moderna,200,1254
Week 2,12/21/20,Moderna,200,1254
Week 2,12/21/20,Moderna,100,1254
Week 2,12/21/20,Moderna,200,1254
Week 2,12/21/20,Moderna,200,1254
Week 13,3/8/21,Johnson,100,1255
Week 13,3/8/21,Johnson,100,1256
Week 4,1/4/21,Moderna,100,1256
Week 11,2/22/21,Moderna,200,1257
Week 7,1/25/21,Moderna,100,1257
Week 2,12/21/20,Moderna,200,1258
Week 13,3/8/21,Moderna,200,1259
Week 12,3/1/21,Moderna,100,1259
Week 11,2/22/21,Moderna,100,1259
Week 12,3/1/21,Moderna,100,1260
Week 4,1/4/21,Moderna,100,1260
Week 13,3/8/21,Moderna,100,1261
Week 6,1/18/21,Moderna,100,1261
Week 13,3/8/21,Johnson,100,1262
Week 12,3/1/21,Moderna,100,1262
Week 6,1/18/21,Moderna,100,1262
Week 13,3/8/21,Johnson,200,1263
Week 12,3/1/21,Moderna,100,1263
Week 8,2/1/21,Moderna,100,1263
Week 6,1/18/21,Moderna,100,1263
Week 13,3/8/21,Johnson,100,1264
Week 6,1/18/21,Moderna,100,1264
Week 6,1/18/21,Moderna,100,1265
Week 12,3/1/21,Moderna,100,1266
Week 4,1/4/21,Moderna,100,1266
Week 13,3/8/21,Moderna,100,1267
Week 6,1/18/21,Moderna,100,1267
Week 6,1/18/21,Moderna,100,1268
Week 13,3/8/21,Moderna,100,1269
Week 12,3/1/21,Moderna,100,1269
Week 6,1/18/21,Moderna,100,1269
Week 12,3/1/21,Moderna,100,1270
Week 11,2/22/21,Moderna,200,1270
Week 6,1/18/21,Pfizer,975,1270
Week 11,2/22/21,Moderna,100,1271
Week 5,1/11/21,Moderna,300,1272
Week 13,3/8/21,Johnson,100,1273
Week 13,3/8/21,Johnson,100,1274
Week 2,12/21/20,Moderna,100,1274
Week 13,3/8/21,Johnson,100,1275
Week 4,1/4/21,Moderna,700,1276
Week 2,12/21/20,Moderna,400,1276
Week 13,3/8/21,Johnson,100,1277
Week 2,12/21/20,Moderna,500,1278
Week 4,1/4/21,Moderna,100,1279
Week 10,2/15/21,Moderna,100,1280
Week 4,1/4/21,Moderna,100,1280
Week 2,12/21/20,Moderna,100,1280
Week 7,1/25/21,Moderna,100,1281
Week 4,1/4/21,Moderna,100,1281
Week 2,12/21/20,Moderna,100,1281
Week 2,12/21/20,Moderna,100,1282
Week 9-Fed,2/8/21,Moderna,200,1283
Week 2,12/21/20,Moderna,100,1283
Week 9,2/8/21,Moderna,100,1284
Week 4,1/4/21,Moderna,100,1284
Week 2,12/21/20,Moderna,100,1284
Week 2,12/21/20,Moderna,100,1285
Week 2,12/21/20,Moderna,100,1286
Week 2,12/21/20,Moderna,100,1287
Week 9-Fed,2/8/21,Moderna,100,1288
Week 2,12/21/20,Moderna,100,1288
Week 2,12/21/20,Moderna,100,1289
Week 11,2/22/21,Moderna,200,1290
Week 9-Fed,2/8/21,Moderna,100,1290
Week 2,12/21/20,Moderna,100,1290
Week 9,2/8/21,Moderna,300,1291
Week 4,1/4/21,Moderna,100,1291
Week 2,12/21/20,Moderna,100,1291
Week 9-Fed,2/8/21,Moderna,100,1292
Week 2,12/21/20,Moderna,100,1292
Week 9-Fed,2/8/21,Moderna,200,1293
Week 2,12/21/20,Moderna,100,1293
Week 9-Fed,2/8/21,Moderna,100,1294
Week 2,12/21/20,Moderna,100,1294
Week 9-Fed,2/8/21,Moderna,100,1295
Week 2,12/21/20,Moderna,100,1295
Week 2,12/21/20,Moderna,100,1296
Week 9-Fed,2/8/21,Moderna,200,1297
Week 2,12/21/20,Moderna,100,1297
Week 9-Fed,2/8/21,Moderna,100,1298
Week 2,12/21/20,Moderna,100,1298
Week 9-Fed,2/8/21,Moderna,600,1299
Week 2,12/21/20,Moderna,100,1299
Week 9-Fed,2/8/21,Moderna,200,1300
Week 2,12/21/20,Moderna,100,1300
Week 2,12/21/20,Moderna,100,1301
Week 10,2/15/21,Moderna,100,1302
Week 9-Fed,2/8/21,Moderna,100,1302
Week 2,12/21/20,Moderna,100,1302
Week 2,12/21/20,Moderna,100,1303
Week 9-Fed,2/8/21,Moderna,200,1304
Week 2,12/21/20,Moderna,100,1304
Week 2,12/21/20,Moderna,100,1305
Week 12,3/1/21,Moderna,100,1306
Week 11,2/22/21,Moderna,100,1306
Week 4,1/4/21,Moderna,100,1306
Week 2,12/21/20,Moderna,100,1306
Week 2,12/21/20,Moderna,100,1307
Week 9-Fed,2/8/21,Moderna,200,1308
Week 2,12/21/20,Moderna,100,1308
Week 2,12/21/20,Moderna,100,1309
Week 2,12/21/20,Moderna,100,1310
Week 2,12/21/20,Moderna,100,1311
Week 2,12/21/20,Moderna,100,1312
Week 2,12/21/20,Moderna,100,1313
Week 13,3/8/21,Moderna,100,1314
Week 9-Fed,2/8/21,Moderna,100,1314
Week 4,1/4/21,Moderna,200,1314
Week 2,12/21/20,Moderna,100,1314
Week 2,12/21/20,Moderna,100,1315
Week 2,12/21/20,Moderna,100,1316
Week 2,12/21/20,Moderna,100,1317
Week 9-Fed,2/8/21,Moderna,100,1318
Week 2,12/21/20,Moderna,100,1318
Week 9-Fed,2/8/21,Moderna,100,1319
Week 8,2/1/21,Moderna,100,1319
Week 2,12/21/20,Moderna,100,1319
Week 2,12/21/20,Moderna,100,1320
Week 2,12/21/20,Moderna,100,1321
Week 13,3/8/21,Johnson,100,1322
Week 10,2/15/21,Moderna,100,1322
Week 9,2/8/21,Moderna,200,1322
Week 6,1/18/21,Moderna,400,1322
Week 4,1/4/21,Moderna,100,1322
Week 2,12/21/20,Moderna,100,1322
Week 2,12/21/20,Moderna,100,1323
Week 2,12/21/20,Moderna,100,1324
Week 2,12/21/20,Moderna,100,1325
Week 9-Fed,2/8/21,Moderna,700,1326
Week 2,12/21/20,Moderna,100,1326
Week 2,12/21/20,Moderna,100,1327
Week 11,2/22/21,Moderna,200,1328
Week 2,12/21/20,Moderna,100,1328
Week 13,3/8/21,Johnson,100,1329
Week 9,2/8/21,Moderna,100,1329
Week 2,12/21/20,Moderna,100,1329
Week 2,12/21/20,Moderna,100,1330
Week 9-Fed,2/8/21,Moderna,100,1331
Week 2,12/21/20,Moderna,100,1331
Week 9-Fed,2/8/21,Moderna,200,1332
Week 2,12/21/20,Moderna,100,1332
Week 9-Fed,2/8/21,Moderna,200,1333
Week 2,12/21/20,Moderna,100,1333
Week 9-Fed,2/8/21,Moderna,600,1334
Week 2,12/21/20,Moderna,100,1334
Week 2,12/21/20,Moderna,100,1335
Week 9-Fed,2/8/21,Moderna,600,1336
Week 2,12/21/20,Moderna,100,1336
Week 2,12/21/20,Moderna,100,1337
Week 2,12/21/20,Moderna,100,1338
Week 2,12/21/20,Moderna,100,1339
Week 9-Fed,2/8/21,Moderna,300,1340
Week 2,12/21/20,Moderna,100,1340
Week 13,3/8/21,Moderna,100,1341
Week 9-Fed,2/8/21,Moderna,600,1341
Week 2,12/21/20,Moderna,100,1341
Week 9-Fed,2/8/21,Moderna,200,1342
Week 2,12/21/20,Moderna,100,1342
Week 9-Fed,2/8/21,Moderna,100,1343
Week 2,12/21/20,Moderna,100,1343
Week 2,12/21/20,Moderna,100,1344
Week 13,3/8/21,Johnson,100,1345
Week 9,2/8/21,Moderna,100,1345
Week 6,1/18/21,Moderna,500,1345
Week 4,1/4/21,Moderna,100,1345
Week 2,12/21/20,Moderna,100,1345
Week 9-Fed,2/8/21,Moderna,100,1346
Week 2,12/21/20,Moderna,100,1346
Week 2,12/21/20,Moderna,100,1347
Week 6,1/18/21,Moderna,300,1348
Week 2,12/21/20,Moderna,100,1348
Week 2,12/21/20,Moderna,100,1349
Week 2,12/21/20,Moderna,100,1350
Week 2,12/21/20,Moderna,100,1351
Week 13,3/8/21,Johnson,100,1352
Week 9-Fed,2/8/21,Moderna,200,1352
Week 2,12/21/20,Moderna,100,1352
Week 9-Fed,2/8/21,Moderna,100,1353
Week 2,12/21/20,Moderna,100,1353
Week 2,12/21/20,Moderna,100,1354
Week 11,2/22/21,Moderna,100,1355
Week 9-Fed,2/8/21,Moderna,200,1355
Week 2,12/21/20,Moderna,100,1355
Week 2,12/21/20,Moderna,100,1356
Week 2,12/21/20,Moderna,100,1357
Week 9-Fed,2/8/21,Moderna,100,1358
Week 2,12/21/20,Moderna,100,1358
